cliente;loja;valor
126135;286;17.11
126135;286;231.96
126135;286;420.06
126135;286;58.12
126135;286;23.76
126135;286;14.79
126135;286;40.07
126135;286;347.04
126135;286;20.77
126135;286;14.52
126135;286;55.14
126135;286;113.46
126135;286;16.36
126135;286;148.45
126135;286;18.42
126135;286;78.30
126135;286;18.73
126135;286;19.56
126135;286;34.45
126135;286;79.56
126135;286;27.00
126135;286;267.71
126135;286;42.78
126135;286;37.72
126135;286;28.05
126135;286;333.26
126135;286;349.85
126135;286;98.70
126135;286;18.80
126135;286;33.96
126135;286;27.47
126135;286;247.80
126135;286;22.01
126135;286;11.82
126135;286;302.61
126135;286;315.84
126135;286;36.15
126135;286;32.49
126135;286;330.08
126135;286;335.28
126446;286;180.61
126446;286;48.05
126446;286;41.44
126446;286;47.16
126446;286;43.23
126446;286;20.13
126446;286;23.11
126446;286;55.54
126446;286;17.69
126446;286;24.99
126446;286;58.64
126446;286;41.22
126446;286;58.64
126446;286;344.08
126446;286;89.40
126446;286;33.07
126446;286;111.54
126446;286;21.39
126446;286;88.79
126446;286;141.17
126446;286;107.38
126670;286;209.53
126670;286;1099.99
126670;286;127.47
126670;286;274.63
126670;286;105.95
126670;286;279.60
126670;286;183.18
126670;286;151.01
126670;286;62.16
126670;286;125.86
126670;286;255.72
126670;286;24.09
126670;286;320.17
126670;286;194.38
126670;286;599.00
126670;286;180.19
126670;286;222.64
126670;286;61.03
126763;286;104.77
126763;286;43.09
126763;286;182.07
126763;286;133.03
126763;286;30.04
126763;286;23.77
126763;286;67.98
126763;286;71.34
126763;286;71.51
126763;286;35.35
126763;286;79.48
126763;286;77.61
126763;286;38.81
126763;286;28.51
126763;286;38.76
126763;286;30.18
126763;286;39.75
126763;286;36.03
126763;286;40.84
126763;286;117.68
127099;286;40.17
127099;286;64.09
127099;286;23.32
127099;286;33.13
127099;286;46.45
127099;286;71.10
127099;286;50.41
127099;286;43.42
127099;286;38.94
127099;286;20.07
127099;286;20.90
127099;286;24.32
127099;286;16.97
127099;286;34.62
127099;286;50.29
127099;286;18.78
127099;286;34.74
127099;286;21.52
127099;286;41.47
127099;286;40.81
127099;286;26.86
127099;286;20.97
127099;286;19.56
127099;286;22.79
127099;286;50.00
127099;286;43.75
127099;286;22.10
127099;286;41.50
127099;286;25.80
127099;286;20.93
127099;286;21.92
127099;286;0.83
127099;286;56.10
127099;286;35.00
127099;286;43.24
127099;286;22.16
127099;286;19.62
127099;286;40.62
127099;286;24.19
127183;286;39.46
127183;286;14.96
127183;286;7.88
127183;286;7.99
127183;286;12.94
127183;286;18.55
127183;286;26.88
127183;286;10.13
127183;286;93.92
127183;286;17.96
127183;286;82.88
127183;286;12.77
127183;286;23.12
127183;286;16.54
127183;286;7.25
127183;286;17.96
127183;286;12.25
127183;286;18.94
127183;286;5.15
127183;286;26.85
127183;286;12.51
127183;286;9.06
127183;286;12.98
127183;286;27.62
127183;286;12.66
127183;286;125.39
127183;286;35.83
127762;286;143.29
127762;286;120.73
127762;286;201.24
127762;286;260.60
127762;286;143.29
127762;286;29.10
127762;286;155.36
127762;286;22.58
127762;286;34.85
127762;286;102.65
128031;286;101.47
128031;286;76.87
128031;286;92.69
128031;286;124.81
128031;286;109.28
128031;286;51.64
128031;286;274.33
128031;286;58.39
128031;286;259.28
128031;286;101.01
128031;286;118.33
128031;286;152.89
128031;286;25.12
128031;286;84.18
128031;286;114.29
128031;286;88.02
128031;286;155.61
128031;286;142.33
128031;286;220.63
128031;286;224.93
128031;286;202.66
128031;286;320.03
128031;286;107.20
128031;286;278.53
128031;286;140.26
128031;286;30.42
128031;286;21.74
128031;286;3519.12
128031;286;72.98
128031;286;61.63
128031;286;89.70
128031;286;198.89
128031;286;69.14
128369;286;198.60
128369;286;127.71
128369;286;1699.00
128369;286;65.27
128369;286;159.17
128369;286;101.91
128369;286;112.60
128369;286;100.40
128369;286;129.26
128369;286;147.67
128545;286;75.02
128545;286;123.06
128545;286;58.78
128545;286;53.12
128545;286;59.75
128545;286;45.49
128545;286;59.56
128545;286;32.99
128545;286;15.66
128545;286;52.07
128545;286;54.47
128545;286;46.31
128545;286;190.84
128545;286;26.23
128545;286;67.66
128545;286;77.36
128545;286;45.27
128545;286;15.05
128545;286;8.94
128545;286;29.68
128929;286;160.68
128929;286;64.74
128929;286;44.11
128929;286;22.80
128929;286;34.27
128929;286;33.69
128929;286;62.54
128929;286;21.90
128929;286;69.18
128929;286;62.53
128929;286;25.69
128929;286;278.12
128929;286;234.28
128929;286;73.82
128929;286;32.98
128929;286;22.15
128929;286;70.91
128929;286;28.44
128929;286;25.42
128929;286;48.96
128929;286;53.99
128929;286;149.90
128929;286;141.65
128929;286;31.31
128929;286;22.00
128929;286;80.96
128929;286;86.76
128929;286;178.01
128929;286;68.17
128929;286;20.72
128929;286;94.04
128929;286;15.98
128929;286;121.23
128929;286;409.97
128929;286;230.35
128929;286;20.27
128929;286;26.97
128929;286;61.11
128929;286;160.68
128929;286;62.59
128929;286;264.62
128929;286;62.39
128929;286;28.31
128929;286;73.05
128929;286;66.93
128929;286;1999.00
128929;286;104.52
128929;286;94.22
128929;286;24.90
128929;286;48.57
128929;286;87.44
128929;286;126.53
128929;286;95.92
128929;286;101.62
128929;286;38.57
128929;286;143.82
128929;286;139.44
128929;286;97.74
128929;286;319.80
128929;286;32.86
128929;286;62.39
128929;286;47.04
128929;286;62.61
128929;286;213.33
128929;286;75.56
128929;286;230.09
128929;286;133.14
129033;286;72.03
129033;286;33.41
129033;286;23.00
129033;286;32.53
129033;286;19.00
129033;286;24.90
129033;286;87.29
129033;286;59.90
129033;286;97.60
129033;286;56.74
129033;286;82.07
129033;286;44.91
129033;286;79.41
129033;286;26.15
129033;286;105.85
129033;286;54.17
129033;286;92.73
129033;286;5.38
129033;286;100.24
129033;286;47.74
129033;286;86.90
129033;286;47.37
129033;286;15.47
129033;286;8.18
129033;286;9.98
129033;286;24.18
129033;286;40.83
129033;286;5.80
129033;286;143.86
129033;286;39.72
129033;286;10.27
129033;286;19.98
129033;286;98.80
129033;286;39.72
129033;286;49.80
129033;286;23.00
129033;286;88.09
129033;286;73.54
129033;286;10.00
129033;286;22.98
129033;286;23.00
129033;286;12.14
129033;286;118.14
129033;286;26.99
129033;286;27.00
129033;286;21.20
129033;286;65.14
129033;286;10.82
129033;286;22.63
129033;286;61.89
129033;286;21.65
129424;286;53.90
129424;286;85.09
129424;286;17.22
129424;286;25.79
129424;286;23.86
129424;286;33.16
129424;286;23.99
129424;286;19.27
129424;286;42.24
129424;286;98.75
129424;286;98.76
129424;286;26.69
129480;286;95.91
129480;286;659.73
129480;286;199.90
129480;286;296.87
129480;286;295.51
129480;286;296.87
129480;286;86.62
129480;286;659.73
129480;286;199.90
129480;286;659.73
129480;286;254.07
130745;286;65.41
130745;286;51.57
130745;286;20.27
130745;286;64.10
130745;286;21.68
130745;286;23.80
130745;286;11.97
130745;286;30.08
130745;286;86.24
130745;286;21.81
130745;286;97.42
130745;286;52.37
130745;286;91.51
131475;286;418.04
131475;286;296.04
131475;286;182.89
131475;286;36.53
131475;286;70.24
131475;286;151.03
131475;286;83.24
131475;286;50.00
131475;286;95.99
131475;286;467.57
131475;286;146.32
131814;286;200.68
131814;286;18.99
131814;286;112.40
131814;286;193.94
131814;286;510.65
131814;286;155.49
131814;286;229.90
131814;286;26.67
131814;286;244.48
131814;286;26.99
131814;286;89.92
132452;286;122.15
132452;286;158.60
132452;286;141.00
132452;286;48.04
132452;286;2699.00
132452;286;155.42
132452;286;189.90
132452;286;411.00
132452;286;16.55
132452;286;2559.20
132452;286;39.98
132452;286;196.06
132452;286;71.53
132452;286;102.95
132452;286;276.75
132943;286;679.00
132943;286;15.09
132943;286;69.80
132943;286;130.26
132943;286;61.85
132943;286;714.00
132943;286;2078.00
132943;286;47.59
132943;286;235.88
132943;286;276.47
132943;286;168.70
132943;286;168.70
132943;286;484.89
133659;286;21.39
133659;286;13.03
133659;286;36.02
133659;286;24.81
133659;286;5.75
133659;286;10.62
133659;286;99.21
133659;286;1.20
133659;286;13.98
133659;286;15.95
133659;286;7.75
133932;286;23.00
133932;286;48.15
133932;286;17.25
133932;286;15.97
133932;286;42.73
133932;286;43.97
133932;286;48.75
133932;286;66.95
133932;286;3.99
133932;286;42.71
133932;286;42.71
133932;286;19.38
133932;286;3.99
133932;286;48.75
133932;286;66.95
133932;286;22.47
133932;286;49.10
133932;286;12.25
133932;286;13.00
134257;286;197.28
134257;286;94.20
134257;286;2.19
134257;286;12.25
134257;286;26.11
134257;286;14.67
134257;286;25.16
134257;286;159.57
134257;286;12.55
134257;286;32.31
134257;286;43.40
134257;286;34.87
134257;286;113.48
134257;286;39.64
134257;286;27.13
134257;286;34.87
134257;286;51.99
134257;286;141.10
134257;286;95.98
134257;286;50.15
134257;286;5.88
134257;286;25.78
134257;286;22.59
134257;286;213.58
134257;286;238.98
134257;286;42.18
134257;286;22.59
134257;286;13.28
134287;286;96.00
134287;286;61.66
134287;286;386.40
134287;286;200.00
134287;286;53.32
134287;286;230.66
134287;286;64.50
134287;286;129.90
134287;286;199.90
134287;286;115.75
134287;286;83.40
135395;286;202.61
135395;286;27.00
135395;286;12.67
135395;286;188.22
135395;286;224.88
135395;286;56.14
135395;286;216.06
135395;286;127.92
135395;286;19.98
135395;286;27.00
135395;286;157.64
135395;286;14.63
135395;286;214.33
135395;286;86.88
135448;286;12.56
135448;286;58.64
135448;286;109.97
135448;286;20.13
135448;286;48.05
135448;286;344.08
135448;286;180.61
135448;286;111.54
135448;286;82.01
135448;286;41.22
135448;286;23.63
135448;286;33.07
135448;286;21.39
135448;286;55.54
135448;286;41.44
135448;286;89.40
135448;286;43.23
135448;286;58.64
135448;286;23.11
136055;286;34.34
136055;286;134.88
136055;286;179.28
136055;286;3999.00
136055;286;9.17
136055;286;47.36
136055;286;65.61
136055;286;99.90
136055;286;100.60
136055;286;1799.00
136055;286;151.43
136055;286;914.48
136055;286;104.00
136055;286;67.82
136055;286;49.82
136055;286;285.96
136055;286;97.93
136055;286;499.00
136055;286;48.90
136055;286;380.00
136055;286;2599.00
136055;286;5.69
136055;286;179.50
136055;286;116.44
136055;286;189.45
136055;286;242.18
136055;286;145.82
136055;286;84.38
136055;286;59.90
136055;286;380.00
136055;286;253.00
136055;286;50.00
136055;286;30.00
137109;286;122.55
137109;286;139.90
137109;286;33.48
137109;286;52.09
137109;286;39.17
137109;286;34.98
137109;286;122.55
137109;286;40.11
137109;286;110.12
137109;286;39.80
137163;286;89.34
137163;286;43.53
137163;286;127.27
137163;286;51.32
137163;286;31.76
137163;286;47.85
137163;286;40.63
137163;286;22.62
137163;286;78.29
137163;286;47.77
137163;286;99.75
137163;286;46.28
137853;286;74.27
137853;286;29.44
137853;286;96.66
137853;286;143.70
137853;286;93.75
137853;286;38.43
137853;286;50.51
137853;286;73.99
137853;286;127.94
137853;286;61.83
137853;286;504.84
137853;286;31.85
137966;286;73.39
137966;286;34.69
137966;286;52.70
137966;286;24.63
137966;286;53.17
137966;286;39.80
137966;286;34.69
137966;286;70.23
137966;286;59.29
137966;286;13.47
137966;286;57.20
137966;286;38.66
137966;286;90.88
137966;286;30.06
137966;286;44.39
137966;286;52.15
137966;286;68.67
137966;286;33.63
137966;286;19.29
137966;286;31.85
137966;286;64.13
137966;286;38.21
137966;286;25.28
137966;286;79.94
137966;286;25.80
137966;286;76.13
137966;286;14.66
137966;286;55.35
137966;286;54.65
137966;286;19.90
137966;286;14.66
137966;286;63.74
137966;286;97.34
137966;286;40.33
137966;286;99.53
137966;286;35.42
137966;286;32.85
137966;286;42.12
137966;286;47.26
137966;286;42.34
137966;286;70.04
137966;286;30.40
137966;286;88.27
137966;286;52.12
137966;286;43.21
137966;286;10.95
137966;286;26.94
137966;286;12.06
137966;286;33.07
137966;286;72.00
137966;286;17.59
137966;286;93.36
137966;286;75.05
139333;286;19.48
139333;286;79.90
139333;286;28.64
139333;286;33.32
139333;286;54.90
139333;286;156.72
139333;286;29.87
139333;286;68.40
139333;286;479.85
139333;286;25.52
139333;286;64.23
139333;286;68.40
139703;286;25.79
139703;286;33.76
139703;286;79.35
139703;286;29.96
139703;286;63.98
139703;286;25.80
139703;286;15.12
139703;286;104.53
139703;286;35.80
139703;286;27.65
139703;286;26.34
139703;286;54.21
139703;286;15.98
139703;286;18.75
140076;286;28.17
140076;286;32.34
140076;286;42.48
140076;286;40.15
140076;286;28.80
140076;286;17.03
140076;286;15.80
140076;286;15.33
140076;286;10.53
140076;286;25.77
140076;286;9.90
140076;286;7.53
140076;286;71.49
140076;286;10.87
140076;286;31.98
140076;286;7.27
140076;286;39.92
140076;286;13.35
140076;286;30.75
140076;286;15.94
140076;286;18.93
140076;286;25.95
140076;286;23.45
140076;286;27.21
140076;286;25.06
140076;286;6.94
140076;286;9.90
140076;286;10.53
140076;286;71.49
140122;286;40.90
140122;286;60.42
140122;286;194.97
140122;286;38.47
140122;286;29.38
140122;286;38.80
140122;286;20.35
140122;286;83.64
140122;286;165.03
140122;286;81.17
140122;286;36.75
140122;286;310.00
140122;286;484.31
140343;286;147.93
140343;286;16.67
140343;286;604.76
140343;286;168.40
140343;286;119.40
140343;286;55.25
140343;286;21.13
140343;286;299.07
140343;286;344.65
140343;286;109.84
140343;286;204.91
140343;286;55.80
140343;286;453.33
140343;286;281.57
140343;286;296.93
140343;286;131.76
140343;286;49.20
140343;286;163.59
140343;286;122.88
140343;286;133.01
140343;286;238.84
140343;286;29.52
140343;286;230.50
140343;286;110.81
140343;286;14.50
140343;286;132.74
140343;286;102.84
140544;286;32.37
140544;286;28.80
140544;286;3.38
140544;286;29.08
140544;286;20.52
140544;286;10.29
140544;286;43.10
140544;286;21.15
140544;286;57.02
140544;286;13.30
140544;286;29.88
140642;286;44.75
140642;286;369.00
140642;286;1.49
140642;286;54.78
140642;286;117.45
140642;286;186.68
140642;286;59.27
140642;286;28.27
140642;286;12.08
140642;286;68.46
140642;286;52.50
140642;286;84.14
140642;286;78.15
140642;286;52.63
140642;286;57.26
140642;286;43.11
140642;286;49.84
140642;286;39.26
140941;286;36.49
140941;286;274.14
140941;286;126.03
140941;286;82.38
140941;286;19.22
140941;286;137.43
140941;286;130.73
140941;286;134.67
140941;286;61.90
140941;286;43.89
140941;286;771.88
141062;286;157.00
141062;286;64.04
141062;286;139.90
141062;286;112.78
141062;286;74.51
141062;286;17.00
141062;286;117.78
141062;286;199.90
141062;286;9.90
141062;286;48.31
141062;286;97.68
141694;286;32.82
141694;286;62.20
141694;286;44.62
141694;286;22.45
141694;286;62.33
141694;286;25.30
141694;286;81.53
141694;286;34.45
141694;286;45.28
141694;286;23.97
141694;286;13.12
141694;286;13.56
141694;286;7.43
141694;286;43.21
141694;286;6.88
141694;286;80.06
141694;286;11.82
141694;286;35.88
141694;286;117.81
141694;286;39.37
141694;286;6.97
141694;286;39.91
141694;286;59.38
141694;286;49.03
141694;286;11.16
141694;286;59.99
141694;286;9.37
141694;286;3.92
141694;286;18.58
141694;286;8.36
141694;286;68.65
141694;286;17.27
141694;286;11.82
141694;286;33.72
141694;286;10.57
129033;303;23.76
129033;303;3.96
129033;303;10.90
129033;303;3.96
129033;303;10.90
129033;303;9.90
129033;303;32.62
129033;303;21.78
129033;303;8.90
129033;303;15.84
129033;303;16.84
129033;303;23.76
129033;303;23.76
129033;303;37.62
129033;303;5.94
129033;303;32.70
129033;303;17.82
129033;303;19.80
129033;303;29.22
129033;303;19.80
129033;303;21.78
129033;303;25.74
22745;316;62.37
22745;316;86.80
22745;316;59.09
22745;316;19.78
22745;316;21.90
22745;316;28.27
22745;316;49.17
22745;316;57.88
22745;316;24.09
22745;316;27.17
22745;316;23.99
22745;316;24.97
22745;316;21.78
22745;316;17.49
22745;316;120.00
22745;316;61.27
22745;316;158.51
22745;316;36.74
22745;316;55.16
22745;316;26.18
25343;325;39.90
25343;325;358.10
25343;325;165.96
25343;325;0.00
25343;325;164.96
25343;325;77.96
25343;325;76.95
25343;325;54.98
25343;325;73.86
25343;325;26.97
25343;325;129.98
25343;325;42.98
25343;325;9.99
25343;325;79.98
25343;325;39.98
125748;325;89.99
125748;325;92.96
125748;325;189.96
125748;325;235.95
125748;325;189.96
125748;325;119.98
125748;325;89.99
125748;325;90.96
125748;325;89.99
125748;325;61.85
125748;325;191.92
125748;325;49.99
125748;325;49.99
125748;325;79.98
125748;325;89.90
125748;325;39.99
125748;325;169.95
16040;331;14.85
16040;331;16.55
16040;331;15.31
16040;331;16.22
16040;331;18.93
16040;331;28.57
16040;331;16.51
16040;331;23.08
16040;331;15.08
16040;331;15.37
16040;331;16.34
16040;331;29.03
16040;331;15.65
16040;331;12.55
16040;331;17.10
16040;331;13.26
16040;331;21.23
16040;331;26.70
16040;331;21.81
16040;331;20.52
16040;331;18.34
16040;331;15.10
16040;331;15.72
16040;331;11.45
16040;331;14.47
16040;331;21.81
16040;331;17.21
16040;331;20.93
16040;331;21.41
16040;331;19.74
16040;331;16.69
16040;331;12.92
19966;331;16.52
19966;331;31.75
19966;331;22.82
19966;331;21.61
19966;331;23.89
19966;331;49.93
19966;331;24.13
19966;331;22.96
19966;331;66.96
19966;331;21.71
19966;331;28.08
19966;331;21.76
19966;331;46.54
19966;331;56.92
19966;331;23.44
19966;331;20.72
19966;331;22.59
19966;331;52.72
19966;331;25.57
19966;331;32.23
19966;331;26.43
19966;331;23.82
19966;331;25.27
19966;331;30.82
19966;331;26.73
20602;331;32.35
20602;331;34.01
20602;331;8.50
20602;331;27.72
20602;331;77.20
20602;331;16.00
20602;331;17.00
20602;331;36.08
20602;331;30.37
20602;331;56.53
20602;331;32.74
20602;331;35.61
20602;331;61.01
20602;331;47.78
20602;331;36.08
20602;331;35.08
20602;331;19.50
20602;331;12.40
20602;331;37.11
20602;331;16.40
20602;331;13.00
20602;331;16.39
20602;331;13.00
20602;331;58.13
20602;331;69.64
20602;331;63.01
20602;331;58.90
20602;331;43.44
20602;331;31.05
20602;331;16.00
20602;331;64.40
20602;331;79.60
20602;331;46.92
25314;331;20.48
25314;331;19.99
25314;331;20.55
25314;331;27.23
25314;331;28.28
25314;331;18.87
25314;331;44.62
25314;331;18.32
25314;331;37.83
25314;331;20.79
25314;331;60.91
25314;331;21.54
44868;331;30.59
44868;331;31.22
44868;331;35.94
44868;331;32.92
44868;331;0.00
44868;331;30.03
44868;331;22.89
44868;331;22.07
44868;331;22.89
44868;331;29.65
44868;331;28.39
44868;331;29.16
44868;331;29.00
44868;331;30.47
44868;331;30.16
44868;331;30.84
44868;331;33.55
44868;331;26.88
44868;331;34.93
44868;331;30.15
44868;331;35.00
125748;331;72.10
125748;331;33.54
125748;331;104.35
125748;331;112.22
125748;331;90.65
125748;331;79.45
125748;331;98.37
125748;331;71.28
125748;331;70.78
125748;331;24.71
125748;331;82.26
125748;331;45.24
24824;334;12.96
24824;334;41.93
24824;334;79.99
24824;334;10.99
24824;334;4.97
24824;334;14.97
24824;334;86.96
24824;334;0.00
24824;334;21.95
24824;334;20.45
24824;334;58.53
24824;334;1.99
24824;334;99.99
24824;334;199.98
24824;334;39.98
24824;334;159.98
24824;334;19.99
24824;334;15.57
24824;334;24.97
24824;334;15.43
24824;334;34.96
24824;334;33.91
24824;334;13.47
24824;334;99.99
24824;334;5.97
24824;334;41.93
25058;334;0.00
25058;334;17.95
25058;334;48.93
25058;334;28.27
25058;334;16.97
25058;334;7.48
25058;334;128.12
25058;334;1591.33
25058;334;9.98
25058;334;529.70
25058;334;19.97
25058;334;18.82
25058;334;22.95
25058;334;50.91
25058;334;22.95
25058;334;17.99
25058;334;22.95
25058;334;38.97
25058;334;22.75
25058;334;17.99
25058;334;45.89
25058;334;102.90
25058;334;69.98
25058;334;529.70
25314;334;14.98
25314;334;9.99
25314;334;69.09
25314;334;105.85
25314;334;6.98
25314;334;10.98
25314;334;33.41
25314;334;29.99
25314;334;399.99
25314;334;359.00
25314;334;31.96
25314;334;699.00
25314;334;41.89
25314;334;16.18
25314;334;7.98
25314;334;27.99
25314;334;14.46
25314;334;63.94
25314;334;34.99
25314;334;30.96
25314;334;60.94
25314;334;10.99
25314;334;23.97
25314;334;9.99
25314;334;27.92
25328;334;141.71
25328;334;269.00
25328;334;46.97
25328;334;11.25
25328;334;83.50
25328;334;45.96
25328;334;21.27
25328;334;81.97
25328;334;48.00
25328;334;124.97
25343;334;33.98
25343;334;10.28
25343;334;44.47
25343;334;11.43
25343;334;24.95
25343;334;14.97
25343;334;61.97
25343;334;15.98
25343;334;19.98
25343;334;36.16
25343;334;72.98
25343;334;10.01
25343;334;51.92
25343;334;10.95
25343;334;23.96
25343;334;28.44
25343;334;24.97
25343;334;62.94
25343;334;32.26
25343;334;25.94
25343;334;46.95
25343;334;6.98
25343;334;54.46
25637;334;26.98
25637;334;145.85
25637;334;29.97
25637;334;175.88
25637;334;0.00
25637;334;999.00
25637;334;48.97
25637;334;23.88
25637;334;52.95
25637;334;24.96
25637;334;71.97
25637;334;99.83
25637;334;62.90
25637;334;68.88
25637;334;64.87
25637;334;65.89
25637;334;31.95
25637;334;196.62
25637;334;28.93
25660;334;5.68
25660;334;35.96
25660;334;12.98
25660;334;19.98
25660;334;5.18
25660;334;129.00
25660;334;152.99
25660;334;46.97
25660;334;58.32
25660;334;19.99
25660;334;421.98
25660;334;99.99
33416;334;40.00
33416;334;30.92
33416;334;0.00
33416;334;19.99
33416;334;1898.00
33416;334;39.96
33416;334;104.98
33416;334;29.99
33416;334;34.97
33416;334;23.24
33416;334;13.97
33416;334;73.97
33416;334;16.70
46241;334;56.96
46241;334;9.99
46241;334;33.46
46241;334;14.47
46241;334;118.95
46241;334;46.63
46241;334;45.85
46241;334;152.93
46241;334;29.97
46241;334;58.45
46241;334;56.96
46241;334;23.97
46241;334;26.93
110045;334;98.94
110045;334;45.27
110045;334;70.92
110045;334;47.93
110045;334;43.47
110045;334;45.44
110045;334;32.98
110045;334;70.47
110045;334;48.40
110045;334;15.77
110045;334;1199.00
110045;334;141.89
110045;334;34.97
110045;334;1232.48
110045;334;29.51
110045;334;88.42
123658;334;23.97
123658;334;25.95
123658;334;25.95
123658;334;22.97
123658;334;49.90
123658;334;5.97
123658;334;57.97
123658;334;34.98
123658;334;5.99
123658;334;29.96
123658;334;20.97
123658;334;16.97
126135;334;52.91
126135;334;142.18
126135;334;25.95
126135;334;48.46
126135;334;10.98
126135;334;47.63
126135;334;23.98
126135;334;37.94
126135;334;19.98
126135;334;5.98
126135;334;42.41
126135;334;42.09
126135;334;27.42
126135;334;9.98
126135;334;32.94
126135;334;27.14
126135;334;44.97
126135;334;31.94
127099;334;89.99
127099;334;19.98
127099;334;187.78
127099;334;19.94
127099;334;89.99
127099;334;22.56
127099;334;70.92
127099;334;17.46
127099;334;15.98
127099;334;24.97
127099;334;19.94
127099;334;99.90
127183;334;35.94
127183;334;59.95
127183;334;13.46
127183;334;69.98
127183;334;25.37
127183;334;56.94
127183;334;5.98
127183;334;179.90
127183;334;18.46
127183;334;27.95
127183;334;9.97
127183;334;29.95
127183;334;20.76
127183;334;6.48
127183;334;29.95
127183;334;45.97
127183;334;30.97
127183;334;5.62
127183;334;6.67
128031;334;269.81
128031;334;65.90
128031;334;84.96
128031;334;57.44
128031;334;28.41
128031;334;29.60
128031;334;65.91
128031;334;50.94
128031;334;34.92
128031;334;11.97
128031;334;65.91
128031;334;22.95
128031;334;106.91
128031;334;48.96
128031;334;72.42
128031;334;87.90
128031;334;98.91
128031;334;70.40
128031;334;52.93
128031;334;73.93
128031;334;90.95
128859;334;104.90
128859;334;50.97
128859;334;27.00
128859;334;23.94
128859;334;26.44
128859;334;204.96
128859;334;149.00
128859;334;52.71
128859;334;14.98
128859;334;37.92
128859;334;34.98
128859;334;237.70
128859;334;68.92
128859;334;90.92
128859;334;123.29
128859;334;21.92
128859;334;23.48
128859;334;25.98
128859;334;29.94
129033;334;8.49
129033;334;16.96
129033;334;8.49
129033;334;7.99
129033;334;8.49
129033;334;8.49
129033;334;18.98
129033;334;8.49
129033;334;8.49
129033;334;17.96
129033;334;8.49
129033;334;8.49
132670;334;3.98
132670;334;34.96
132670;334;9.93
132670;334;16.87
132670;334;28.44
132670;334;3.98
132670;334;5.95
132670;334;3.98
132670;334;95.92
132670;334;14.46
132670;334;62.95
132670;334;59.96
132670;334;1.99
132670;334;33.86
132670;334;9.56
133182;334;27.47
133182;334;10.26
133182;334;8.98
133182;334;5.98
133182;334;27.94
133182;334;19.35
133182;334;50.83
133182;334;4.48
133182;334;11.99
133182;334;9.99
133182;334;2.49
133182;334;27.95
133182;334;83.64
133182;334;36.45
140076;334;38.93
140076;334;16.96
140076;334;17.47
140076;334;7.96
140076;334;37.95
140076;334;18.94
140076;334;9.97
140076;334;12.44
140076;334;14.98
140076;334;17.96
25414;345;61.50
25414;345;61.50
25414;345;63.50
25414;345;59.80
25414;345;44.80
25414;345;36.90
25414;345;63.80
25414;345;42.50
25414;345;31.50
25414;345;19.90
25414;345;35.90
25414;345;32.40
46241;345;46.80
46241;345;39.90
46241;345;33.90
46241;345;39.90
46241;345;44.30
46241;345;73.20
46241;345;36.90
46241;345;39.30
46241;345;42.50
46241;345;22.90
46241;345;68.40
46241;345;46.40
46241;345;22.90
46241;345;40.90
46241;345;25.50
46241;345;42.50
46241;345;39.90
46241;345;27.40
46241;345;37.30
46241;345;25.50
46241;345;78.30
46241;345;49.80
46241;345;36.90
46241;345;39.90
46241;345;39.90
46241;345;39.90
46241;345;39.90
46241;345;49.80
46241;345;39.90
46241;345;25.50
110045;345;5.00
110045;345;32.90
110045;345;46.80
110045;345;56.80
110045;345;34.00
110045;345;33.00
110045;345;19.90
110045;345;17.00
110045;345;37.80
110045;345;24.90
110045;345;42.70
110045;345;44.80
127099;345;29.90
127099;345;34.20
127099;345;59.80
127099;345;26.90
127099;345;59.80
127099;345;29.80
127099;345;19.90
127099;345;39.70
127099;345;29.80
127099;345;20.90
127099;345;39.90
127099;345;19.90
127099;345;20.90
127099;345;19.30
127099;345;64.80
127099;345;23.00
127099;345;29.90
127099;345;26.40
127099;345;41.90
127099;345;15.00
127099;345;26.40
127099;345;20.50
127099;345;2.00
127099;345;32.80
127099;345;23.00
127099;345;29.80
127099;345;17.90
127099;345;17.90
127099;345;5.00
127099;345;15.00
127099;345;19.90
127099;345;15.00
127099;345;15.00
127099;345;15.90
127099;345;20.90
127183;345;14.90
127183;345;91.70
127183;345;19.90
127183;345;14.90
127183;345;17.00
127183;345;17.90
127183;345;19.90
127183;345;8.00
127183;345;17.90
127183;345;2.00
127183;345;52.90
127183;345;19.90
127183;345;19.90
127183;345;19.40
127183;345;24.90
127183;345;17.90
128545;345;17.00
128545;345;40.30
128545;345;17.90
128545;345;23.90
128545;345;34.00
128545;345;16.90
128545;345;29.80
128545;345;34.00
128545;345;17.00
128545;345;34.00
128545;345;16.90
128545;345;22.30
128545;345;33.30
25314;346;21.00
25314;346;17.50
25314;346;6.80
25314;346;44.00
25314;346;23.60
25314;346;44.00
25314;346;9.50
25314;346;6.90
25314;346;26.10
25314;346;13.50
25314;346;12.80
25314;346;44.00
25314;346;22.40
25314;346;54.50
25314;346;6.80
25314;346;22.00
37333;346;9.80
37333;346;14.80
37333;346;25.60
37333;346;4.90
37333;346;6.00
37333;346;28.60
37333;346;6.00
37333;346;11.90
37333;346;9.80
37333;346;14.80
37333;346;4.90
37333;346;28.60
37333;346;10.90
37333;346;9.80
140429;346;45.70
140429;346;6.50
140429;346;21.30
140429;346;30.50
140429;346;14.80
140429;346;44.20
140429;346;15.90
140429;346;46.70
140429;346;5.00
140429;346;37.80
25343;350;159.90
25343;350;189.80
25343;350;159.90
25343;350;44.91
25343;350;94.81
25343;350;299.80
25343;350;179.90
